
12/05/2025; 11:44:59; 2525.0; 3535.0; False; True; True
12/05/2025; 11:55:12; 2525.0; 3535.0; False; True; True
12/05/2025; 12:05:22; 2525.0; 3535.0; False; True; True
12/05/2025; 12:15:34; 2525.0; 3535.0; False; True; True
12/05/2025; 12:25:45; 2525.0; 3535.0; False; True; True
12/05/2025; 12:35:56; 2525.0; 3535.0; False; True; True
12/05/2025; 12:46:06; 2525.0; 3535.0; False; True; True
12/05/2025; 12:56:16; 2525.0; 3535.0; False; True; True
15/05/2025; 23:59:28; 2525.0; 3535.0; False; True; True
16/05/2025; 00:03:52; 2525.0; 3535.0; True; True; True
16/05/2025; 00:04:31; 2525.0; 3535.0; False; True; True
16/05/2025; 00:12:05; 2525.0; 3535.0; False; True; True
16/05/2025; 00:12:43; 2525.0; 3535.0; False; True; True
16/05/2025; 00:22:54; 2525.0; 3535.0; False; True; True
16/05/2025; 01:00:42; 2525.0; 3535.0; False; True; True
16/05/2025; 01:01:20; 2525.0; 3535.0; False; True; True
16/05/2025; 01:10:46; 2525.0; 3535.0; False; True; True
16/05/2025; 01:29:11; 2525.0; 3535.0; True; True; True
16/05/2025; 01:34:31; 2525.0; 3535.0; False; True; True
16/05/2025; 01:41:29; 2525.0; 3535.0; True; True; True
16/05/2025; 01:42:07; 2525.0; 3535.0; True; True; True
